Source,Plant Name,State,Year,Sector,Annual Generation (In MU)
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2024-25,state,345.44
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2024-25,state,110.14
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2024-25,state,365.21
hydro,Rammam II Hydroelectric Power Project,West Bengal,2024-25,state,202.00
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2024-25,central,2074.04
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2024-25,state,400.86
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2024-25,central,1065.11
hydro,Rangit Hydroelectric Power Project,Sikkim,2024-25,central,320.66
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2024-25,state,1259.46
hydro,Rengali Hydroelectric Power Project,Odisha,2024-25,state,904.50
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2024-25,state,634.65
hydro,Rongnichu Hydro Power Project,Sikkim,2024-25,private,413.61
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2024-25,state,1319.91
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2024-25,state,417.50
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,3230.34
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2024-25,state,589.78
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2024-25,state,1266.30
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2024-25,state,3595.79
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2024-25,state,105.18
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2024-25,state,268.17
hydro,Sengulam Hydroelectric Power Project,Kerala,2024-25,state,127.03
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,370.87
hydro,Shanan Power House,Himachal Pradesh,2024-25,state,512.65
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2024-25,state,4982.48
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2024-25,state,147.79
hydro,Sholayar Hydroelectric Power Project,Kerala,2024-25,state,252.28
hydro,Sholayar I Power House,Tamil Nadu,2024-25,state,273.51
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2024-25,private,1452.16
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2024-25,private,441.81
hydro,Sorang Hydro Power Project,Himachal Pradesh,2024-25,private,383.81
hydro,Srisailam Left Bank Power House,Telangana,2024-25,state,2211.21
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2024-25,state,1166.57
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2024-25,state,151.59
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2024-25,state,123.45
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2024-25,state,101.94
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2024-25,central,452.60
hydro,Tashiding Hydroelectric Power Project,Sikkim,2024-25,private,454.71
hydro,Teesta III Hydroelectric Power Project,Sikkim,2024-25,state,0.00
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2024-25,central,153.95
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2024-25,central,604.55
hydro,Teesta V Hydroelectric Power Project,Sikkim,2024-25,central,0.00
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2024-25,central,3373.89
hydro,Thottiyar Hydro Power Project,Kerala,2024-25,state,15.08
hydro,Tillari Hydroelectric Power Project,Maharashtra,2024-25,state,112.61
hydro,Tuirial Hydroelectric Power Project,Mizoram,2024-25,central,240.30
hydro,Uhl-III Hydro Power Project,Himachal Pradesh,2024-25,state,20.63
hydro,Ukai Hydroelectric Power Project,Gujarat,2024-25,state,776.23
hydro,Umium I Hydroelectric Power Project,Meghalaya,2024-25,state,112.72
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2024-25,state,147.69
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2024-25,state,1424.30
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2024-25,state,808.94
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2024-25,state,604.92
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2024-25,state,100.66
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,1939.77
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2024-25,central,1293.31
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2024-25,state,99.03
hydro,Varahi Power House,Karnataka,2024-25,state,1161.04
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2024-25,private,1828.43
hydro,Vyasi Hydro Power Project,Uttarakhand,2024-25,state,307.19
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2023-24,state,98.37
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2023-24,private,587.67
hydro,Almatti Dam Power House,Karnataka,2023-24,state,242.06
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2023-24,state,474.46
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2023-24,state,2574.28
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2023-24,state,1554.50
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2023-24,central,542.11
hydro,Bajoli Holi Hydro Power Project,Himachal Pradesh,2023-24,private,708.17
hydro,Balimela Hydroelectric Power Project,Odisha,2023-24,state,1035.25
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2023-24,state,798.80
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2023-24,state,105.56
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2023-24,state,165.35
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2023-24,state,455.08
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2023-24,private,1162.78
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2023-24,state,295.67
hydro,Bhadra Left Bank Canal Power House,Karnataka,2023-24,state,26.73
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2023-24,central,5749.25
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2023-24,private,23.48
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2023-24,state,78.10
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2023-24,state,54.67
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2023-24,state,33.45
hydro,Bhira Hydroelectric Power Project,Maharashtra,2023-24,private,432.27
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2023-24,private,526.19
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2023-24,state,75.31
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2023-24,private,316.07
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2023-24,private,256.33
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2023-24,central,2169.72
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2023-24,central,1208.73
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2023-24,central,845.09
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2023-24,private,154.99
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2023-24,state,757.04
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2023-24,state,706.47
hydro,Chutak Hydroelectric Power Project,Ladakh,2023-24,central,158.56
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2023-24,private,473.07
hydro,Dehar Power House,Himachal Pradesh,2023-24,central,2815.01
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2023-24,state,115.39
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2023-24,state,152.81
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2023-24,central,974.11
hydro,Dikchu Hydroelectric Power Project,Sikkim,2023-24,private,394.08
hydro,Doyang Hydroelectric Power Project,Nagaland,2023-24,central,165.47
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,2087.25
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2023-24,state,295.46
hydro,Ganguwal Power House,Punjab,2023-24,central,610.75
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2023-24,state,347.86
hydro,Ghat Prabha Dam Power House,Karnataka,2023-24,state,42.74
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2023-24,state,100.49
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2023-24,state,232.82
hydro,Hampi Canal Power House,Karnataka,2023-24,state,65.28
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2023-24,state,321.77
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2023-24,state,1177.05
hydro,Idamalayar Hydroelectric Power Project,Kerala,2023-24,state,198.20
hydro,Idukki Hydroelectric Power Project,Kerala,2023-24,state,1644.53
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2023-24,central,2999.73
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2023-24,state,153.21
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2023-24,state,310.46
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2023-24,state,342.73
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2023-24,private,356.93
hydro,Kadana Hydroelectric Power Project,Gujarat,2023-24,state,276.35
hydro,Kadmparai Power House,Tamil Nadu,2023-24,state,132.36
hydro,Kadra Dam Power House,Karnataka,2023-24,state,278.75
hydro,Kakkad Hydroelectric Power Project,Kerala,2023-24,state,188.92
hydro,Kalinadi Nagjhari Power House,Karnataka,2023-24,state,2536.32
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2023-24,state,425.71
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2023-24,central,2652.13
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2023-24,state,328.89
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2023-24,private,3786.39
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2023-24,state,176.58
hydro,Khandong Hydroelectric Power Project,Assam,2023-24,central,0.00
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2023-24,state,273.64
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2023-24,state,204.74
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2023-24,state,366.22
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2023-24,private,283.07
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,1270.37
hydro,Kodasali Dam Power House,Karnataka,2023-24,state,283.12
hydro,Kodayar I & II Power House,Tamil Nadu,2023-24,state,136.32
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2023-24,central,2952.05
hydro,Kopili Hydroelectric Power Project,Assam,2023-24,central,285.81
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2023-24,central,1193.13
hydro,Kotla Power House,Punjab,2023-24,central,601.10
hydro,Koyna Dam Power House,Maharashtra,2023-24,state,175.27
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2023-24,state,2778.43
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2023-24,state,127.59
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2023-24,state,1329.08
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2023-24,state,522.57
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2023-24,state,111.32
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2023-24,state,213.47
hydro,Lingnamakki Dam Power House,Karnataka,2023-24,state,150.07
hydro,Loktak Hydroelectric Power Project,Manipur,2023-24,central,298.18
hydro,Lower Jhelum Hydroelectric Power Project,Jammu and Kashmir,2023-24,state,511.17
hydro,Lower Jurala Hydroelectric Power Project,Telangana,2023-24,state,111.61
hydro,Lower Mettur I to IV Hydroelectric Power Project,Tamil Nadu,2023-24,state,192.65
hydro,Lower Periyar Hydroelectric Power Project,Kerala,2023-24,state,489.07
hydro,Lower Sileru Hydroelectric Power Project,Andhra Pradesh,2023-24,state,1004.65
hydro,Machkund Hydroelectric Power Project,Odisha,2023-24,state,863.02
hydro,Madhikheda Hydroelectric Power Project,Madhya Pradesh,2023-24,state,49.47
hydro,Mahi Bajaj Sagar I & II Hydroelectric Power Project,Rajasthan,2023-24,state,212.71
hydro,Maithon Hydroelectric Power Project,West Bengal,2023-24,central,76.32
hydro,Malana Hydroelectric Power Project,Himachal Pradesh,2023-24,private,249.06
hydro,Malana II Hydroelectric Power Project,Himachal Pradesh,2023-24,private,140.74
hydro,Maneri Bhali I Hydroelectric Power Project,Uttarakhand,2023-24,state,464.10
hydro,Maneri Bhali II Hydroelectric Power Project,Uttarakhand,2023-24,state,1200.79
hydro,Matatilla Hydroelectric Power Project,Uttar Pradesh,2023-24,state,99.31
hydro,Mettur Dam Hydroelectric Power Project,Tamil Nadu,2023-24,state,83.44
hydro,Mettur Tunnel,Tamil Nadu,2023-24,state,144.65
hydro,Moyar Power House,Tamil Nadu,2023-24,state,92.22
hydro,Mukerian I to IV Hydroelectric Power Project,Punjab,2023-24,state,1147.09
hydro,Munirabad Power House,Karnataka,2023-24,state,31.65
hydro,Myntdu I Hydroelectric Power Project,Meghalaya,2023-24,state,304.05
hydro,Nagarjuna Sagar Left Bank Canal Power House (N.J.Sagar LBC),Telangana,2023-24,state,0.00
hydro,Nagarjuna Sagar (N.J.Sagar) Hydroelectric Power Project,Telangana,2023-24,state,540.70
hydro,Nagarjuna Sagar Right Bank Canal Power House (N.J.Sagar RBC),Andhra Pradesh,2023-24,state,0.09
hydro,Nagarjuna Sagar Tail Pond Dam (N.J.Sagar TPD),Andhra Pradesh,2023-24,state,0.71
hydro,Naitwar Mori Hydro Power Project,Uttarakhand,2023-24,central,0.00
hydro,Naptha Jhakri Hydroelectric Power Project,Himachal Pradesh,2023-24,central,6310.14
hydro,Neriamangalam Hydroelectric Power Project,Kerala,2023-24,state,182.62
hydro,New Umtru Hydroelectric Power Project,Meghalaya,2023-24,state,163.59
hydro,Nimoo Bazgo Hydroelectric Power Project,Ladakh,2023-24,central,229.92
hydro,Obra Hydroelectric Power Project,Uttar Pradesh,2023-24,state,145.41
hydro,Omkareshwar Hydroelectric Power Project,Madhya Pradesh,2023-24,central,1470.76
hydro,Pallivasal Hydroelectric Power Project,Kerala,2023-24,state,157.29
hydro,Panchet Hydroelectric Power Project,Jharkhand,2023-24,central,99.96
hydro,Panniar Hydroelectric Power Project,Kerala,2023-24,state,164.75
hydro,Papanasam Hydroelectric Power Project,Tamil Nadu,2023-24,state,105.46
hydro,Parbati III Hydroelectric Power Project,Himachal Pradesh,2023-24,central,293.43
hydro,Pare Hydroelectric Power Project,Arunachal Pradesh,2023-24,central,448.66
hydro,Parson's Valley Hydroelectric Power Project,Tamil Nadu,2023-24,state,24.10
hydro,Pench Hydroelectric Power Project,Maharashtra,2023-24,state,367.21
hydro,Periyar Hydroelectric Power Project,Tamil Nadu,2023-24,state,440.08
hydro,Pochampad (Sriram Sagar Project) Hydroelectric Power Project,Telangana,2023-24,state,76.02
hydro,Pong Power House,Himachal Pradesh,2023-24,central,1807.06
hydro,Poringalkuthu Hydroelectric Power Project,Kerala,2023-24,state,96.23
hydro,Priyadarshni Jurala Hydroelectric Power Project,Telangana,2023-24,state,101.15
hydro,Pulichinthala Hydroelectric Power Project,Telangana,2023-24,state,101.98
hydro,Purulia Hydroelectric Power Project,West Bengal,2023-24,state,1366.95
hydro,Pykara Hydroelectric Power Project,Tamil Nadu,2023-24,state,3.07
hydro,Pykara Ultimate Hydroelectric Power Project,Tamil Nadu,2023-24,state,308.29
hydro,Rajghat Hydroelectric Power Project,Madhya Pradesh,2023-24,state,104.55
hydro,Ram Ganga Hydroelectric Power Project,Uttarakhand,2023-24,state,317.84
hydro,Rammam II Hydroelectric Power Project,West Bengal,2023-24,state,162.91
hydro,Rampur Hydroelectric Power Project,Himachal Pradesh,2023-24,central,1778.07
hydro,Rana Pratap Sagar Hydroelectric Power Project,Rajasthan,2023-24,state,490.80
hydro,Ranganadi Hydroelectric Power Project,Arunachal Pradesh,2023-24,central,1177.39
hydro,Rangit Hydroelectric Power Project,Sikkim,2023-24,central,297.01
hydro,Ranjit Sagar Hydroelectric Power Project,Punjab,2023-24,state,1843.02
hydro,Rengali Hydroelectric Power Project,Odisha,2023-24,state,779.51
hydro,Rihand Hydroelectric Power Project,Uttar Pradesh,2023-24,state,332.28
hydro,Rongnichu Hydro Power Project,Sikkim,2023-24,private,396.84
hydro,Sabarigiri Hydroelectric Power Project,Kerala,2023-24,state,1129.52
hydro,Sainj Hydroelectric Power Project,Himachal Pradesh,2023-24,state,362.20
hydro,Salal I & II Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,3366.72
hydro,Sanjay Hydroelectric Power Project,Himachal Pradesh,2023-24,state,536.99
hydro,Sardar Sarovar Canal Head Power House (CHPH),Gujarat,2023-24,state,1189.52
hydro,Sardar Sarovar River Bed Power House (RBPH),Gujarat,2023-24,state,2510.20
hydro,Sarkarpathy Hydroelectric Power Project,Tamil Nadu,2023-24,state,77.61
hydro,Sawra Kuddu Hydro Power Project,Himachal Pradesh,2023-24,state,307.48
hydro,Sengulam Hydroelectric Power Project,Kerala,2023-24,state,132.24
hydro,Sewa II Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,551.87
hydro,Shanan Power House,Himachal Pradesh,2023-24,state,492.28
hydro,Sharavathi Hydroelectric Power Project,Karnataka,2023-24,state,3358.25
hydro,Shivasamudram Hydroelectric Power Project,Karnataka,2023-24,state,160.54
hydro,Sholayar Hydroelectric Power Project,Kerala,2023-24,state,249.78
hydro,Sholayar I Power House,Tamil Nadu,2023-24,state,202.87
hydro,Shrinagar Hydroelectric Power Project,Uttarakhand,2023-24,private,1306.39
hydro,Singoli Bhatwari Hydro Power Project,Uttarakhand,2023-24,private,393.66
hydro,Sorang Hydro Power Project,Himachal Pradesh,2023-24,private,231.57
hydro,Srisailam Left Bank Power House,Telangana,2023-24,state,311.83
hydro,Srisailam Right Bank (RB) Power House,Andhra Pradesh,2023-24,state,6.07
hydro,Subernarekha I & II Hydroelectric Power Project,Jharkhand,2023-24,state,96.84
hydro,Suruliyar Hydroelectric Power Project,Tamil Nadu,2023-24,state,26.49
hydro,T B Dam/Tungabhadra Dam Hydroelectric Power Project,Karnataka,2023-24,state,33.49
hydro,Tanakpur Hydroelectric Power Project,Uttarakhand,2023-24,central,453.44
hydro,Tashiding Hydroelectric Power Project,Sikkim,2023-24,private,433.19
hydro,Teesta III Hydroelectric Power Project,Sikkim,2023-24,state,4292.76
hydro,Teesta Low Dam III Hydroelectric Power Project,West Bengal,2023-24,central,418.91
hydro,Teesta Low Dam IV Hydroelectric Power Project,West Bengal,2023-24,central,638.19
hydro,Teesta V Hydroelectric Power Project,Sikkim,2023-24,central,1965.98
hydro,Tehri I Hydroelectric Power Project,Uttarakhand,2023-24,central,3248.56
hydro,Tillari Hydroelectric Power Project,Maharashtra,2023-24,state,47.22
hydro,Tuirial Hydroelectric Power Project,Mizoram,2023-24,central,118.63
hydro,Ukai Hydroelectric Power Project,Gujarat,2023-24,state,580.26
hydro,Umium I Hydroelectric Power Project,Meghalaya,2023-24,state,85.45
hydro,Umium IV Hydroelectric Power Project,Meghalaya,2023-24,state,144.17
hydro,Upper Indravati Hydroelectric Power Project,Odisha,2023-24,state,1726.10
hydro,Upper Kolab Hydroelectric Power Project,Odisha,2023-24,state,581.27
hydro,Upper Sileru I & II Hydroelectric Power Project,Andhra Pradesh,2023-24,state,361.67
hydro,Upper Sindh II Hydroelectric Power Project,Jammu and Kashmir,2023-24,state,141.83
hydro,Uri I Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,2426.91
hydro,Uri II Hydroelectric Power Project,Jammu and Kashmir,2023-24,central,1389.34
hydro,Vaitarna Hydroelectric Power Project,Maharashtra,2023-24,state,139.48
hydro,Varahi Power House,Karnataka,2023-24,state,647.87
hydro,Vishnuprayag Hydroelectric Power Project,Uttarakhand,2023-24,private,1627.52
hydro,Vyasi Hydro Power Project,Uttarakhand,2023-24,state,309.43
hydro,Aliyar Hydroelectric Power Project,Tamil Nadu,2022-23,state,168.60
hydro,Allain Duhangan Hydroelectric Power Project,Himachal Pradesh,2022-23,private,640.14
hydro,Almatti Dam Power House,Karnataka,2022-23,state,626.62
hydro,Anandpur Sahib I & II Hydroelectric Power Project,Punjab,2022-23,state,484.38
hydro,Baglihar I Hydroelectric Power Project,Jammu and Kashmir,2022-23,state,2712.13
hydro,Baglihar II Hydroelectric Power Project,Jammu and Kashmir,2022-23,state,1467.05
hydro,Baira Siul Hydroelectric Power Project,Himachal Pradesh,2022-23,central,627.94
hydro,Bajoli Holi Hydro Power Project,Himachal Pradesh,2022-23,private,421.51
hydro,Balimela Hydroelectric Power Project,Odisha,2022-23,state,1004.86
hydro,Bansagar Tons I Hydroelectric Power Project,Madhya Pradesh,2022-23,state,638.45
hydro,Bansagar Tons II Hydroelectric Power Project,Madhya Pradesh,2022-23,state,75.38
hydro,Bansagar Tons III Hydroelectric Power Project,Madhya Pradesh,2022-23,state,137.60
hydro,Bargi Hydroelectric Power Project,Madhya Pradesh,2022-23,state,429.84
hydro,Baspa II Hydroelectric Power Project,Himachal Pradesh,2022-23,private,1351.93
hydro,Bassi Hydroelectric Power Project,Himachal Pradesh,2022-23,state,307.09
hydro,Bhadra Left Bank Canal Power House,Karnataka,2022-23,state,104.70
hydro,Bhakra Nangal (Left & Right) Hydroelectric Power Project,Himachal Pradesh,2022-23,central,5024.75
hydro,Bhandardhara II Hydroelectric Power Project,Maharashtra,2022-23,private,19.28
hydro,Bhavani Kattalai Barrage I Hydroelectric Power Project,Tamil Nadu,2022-23,state,57.20
hydro,Bhavani Kattalai Barrage II Hydroelectric Power Project,Tamil Nadu,2022-23,state,72.27
hydro,Bhavani Kattalai Barrage III Hydroelectric Power Project,Tamil Nadu,2022-23,state,65.09
hydro,Bhira Hydroelectric Power Project,Maharashtra,2022-23,private,401.60
hydro,Bhira PSS (Pump Storage Scheme) Hydroelectric Power Project,Maharashtra,2022-23,private,537.91
hydro,Bhira Tail Race Hydroelectric Power Project,Maharashtra,2022-23,state,81.35
hydro,Bhivpuri Hydroelectric Power Project,Maharashtra,2022-23,private,329.74
hydro,Budhil Hydroelectric Power Project,Himachal Pradesh,2022-23,private,274.22
hydro,Chamera I Hydroelectric Power Project,Himachal Pradesh,2022-23,central,1889.11
hydro,Chamera II Hydroelectric Power Project,Himachal Pradesh,2022-23,central,1326.77
hydro,Chamera III Hydroelectric Power Project,Himachal Pradesh,2022-23,central,1001.94
hydro,Chanju I Hydroelectric Power Project,Himachal Pradesh,2022-23,private,140.03
hydro,Chibro (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2022-23,state,834.98
hydro,Chilla Hydroelectric Power Project,Uttarakhand,2022-23,state,809.62
hydro,Chutak Hydroelectric Power Project,Ladakh,2022-23,central,166.80
hydro,Chuzachen Hydroelectric Power Project,Sikkim,2022-23,private,503.92
hydro,Dehar Power House,Himachal Pradesh,2022-23,central,3034.92
hydro,Dhakrani (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2022-23,state,135.43
hydro,Dhalipur (Yamuna St.I) Hydroelectric Power Project,Uttarakhand,2022-23,state,199.76
hydro,Dhauliganga Hydroelectric Power Project,Uttarakhand,2022-23,central,1292.81
hydro,Dikchu Hydroelectric Power Project,Sikkim,2022-23,private,535.90
hydro,Doyang Hydroelectric Power Project,Nagaland,2022-23,central,177.37
hydro,Dulhasti Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,2082.93
hydro,Gandhi Sagar Hydroelectric Power Project,Madhya Pradesh,2022-23,state,288.89
hydro,Ganguwal Power House,Punjab,2022-23,central,599.02
hydro,Gerusoppa (Sharavathy Tail Race) Power House,Karnataka,2022-23,state,566.09
hydro,Ghat Prabha Dam Power House,Karnataka,2022-23,state,87.22
hydro,Ghatgarh Hydroelectric Power Project,Maharashtra,2022-23,state,90.24
hydro,Giri Bata Hydroelectric Power Project,Himachal Pradesh,2022-23,state,231.76
hydro,Hampi Canal Power House,Karnataka,2022-23,state,104.76
hydro,Hasdeobango Hydroelectric Power Project,Chhattisgarh,2022-23,state,237.37
hydro,Hirakud (Burla & Chiplima) Hydroelectric Power Project,Odisha,2022-23,state,1230.87
hydro,Idamalayar Hydroelectric Power Project,Kerala,2022-23,state,409.36
hydro,Idukki Hydroelectric Power Project,Kerala,2022-23,state,3261.77
hydro,Indira Sagar Hydroelectric Power Project,Madhya Pradesh,2022-23,central,3661.11
hydro,Jaldhaka I Hydroelectric Power Project,West Bengal,2022-23,state,165.86
hydro,Jawahar Sagar Hydroelectric Power Project,Rajasthan,2022-23,state,315.77
hydro,Jog (Mahatma Gandhi) Hydroelectric Power Project,Karnataka,2022-23,state,550.98
hydro,Jorethang Loop Hydroelectric Power Project,Sikkim,2022-23,private,433.47
hydro,Kadana Hydroelectric Power Project,Gujarat,2022-23,state,363.67
hydro,Kadmparai Power House,Tamil Nadu,2022-23,state,263.51
hydro,Kadra Dam Power House,Karnataka,2022-23,state,355.73
hydro,Kakkad Hydroelectric Power Project,Kerala,2022-23,state,243.29
hydro,Kalinadi Nagjhari Power House,Karnataka,2022-23,state,2843.49
hydro,Kalinadi Nagjhari Supa Dam Power House,Karnataka,2022-23,state,376.95
hydro,Kameng Hydro Power Project,Arunachal Pradesh,2022-23,central,2912.84
hydro,Karbi Langpai Hydroelectric Power Project,Assam,2022-23,state,481.60
hydro,Karcham Wangtoo Hydroelectric Power Project,Himachal Pradesh,2022-23,private,4284.87
hydro,Kashang Integrated Hydroelectric Power Project,Himachal Pradesh,2022-23,state,157.04
hydro,Khandong Hydroelectric Power Project,Assam,2022-23,central,0.00
hydro,Khara Hydroelectric Power Project,Uttar Pradesh,2022-23,state,328.57
hydro,Khatima Hydroelectric Power Project,Uttarakhand,2022-23,state,228.72
hydro,Khodri (Yamuna St.II) Hydroelectric Power Project,Uttarakhand,2022-23,state,402.80
hydro,Khopoli Hydroelectric Power Project,Maharashtra,2022-23,private,299.54
hydro,Kishenganga Hydroelectric Power Project,Jammu and Kashmir,2022-23,central,1454.07
hydro,Kodasali Dam Power House,Karnataka,2022-23,state,345.25
hydro,Kodayar I & II Power House,Tamil Nadu,2022-23,state,292.43
hydro,Koldam Hydroelectric Power Project,Himachal Pradesh,2022-23,central,3132.81
hydro,Kopili Hydroelectric Power Project,Assam,2022-23,central,0.00
hydro,Koteshwar Hydroelectric Power Project,Uttarakhand,2022-23,central,1255.15
hydro,Kotla Power House,Punjab,2022-23,central,601.62
hydro,Koyna Dam Power House,Maharashtra,2022-23,state,166.46
hydro,"Koyna I,II,III & IV Hydroelectric Power Project",Maharashtra,2022-23,state,3305.10
hydro,Kulhal (Yamuna St.IV) Hydroelectric Power Project,Uttarakhand,2022-23,state,151.74
hydro,Kundah I to V Hydroelectric Power Project,Tamil Nadu,2022-23,state,1690.88
hydro,"Kuttiyadi Hydroelectric Old, Additional & Extension Power House",Kerala,2022-23,state,787.12
hydro,Kyrdemkulai (Umium III) Hydroelectric Power Project,Meghalaya,2022-23,state,130.61
hydro,Larji Hydroelectric Power Project,Himachal Pradesh,2022-23,state,611.17
